,path,ans
1873,131101,19
1874,131102,19
1875,131103,6
1876,131110,19
1877,131111,17
1878,131112,9
1879,131113,17
1880,131120,14
1881,131121,2
1882,131122,17
1883,131123,16
1884,131130,2
1885,131131,9
1886,131132,17
1887,131133,9
1888,131200,10
1889,131201,18
1890,131202,19
1891,131203,2
1892,131210,17
1893,131211,18
1894,131212,2
1895,131213,17
1896,131220,4
1897,131221,19
1898,131222,19
1899,131223,11
1900,131230,2
1901,131231,9
1902,131232,11
1903,131233,11
1904,131300,18
1905,131301,11
1906,131302,6
1907,131303,11
1908,131310,19
1909,131311,10
1910,131312,6
1911,131313,19
1912,131320,9
1913,131321,2
1914,131322,2
1915,131323,9
1916,131330,19
1917,131331,11
1918,131332,6
1919,131333,11
1920,132000,17
1921,132001,17
1922,132002,17
1923,132003,19
1924,132010,19
1925,132011,19
1926,132012,15
1927,132013,19
1928,132020,11
1929,132021,14
1930,132022,11
1931,132023,17
1932,132030,19
1933,132031,17
1934,132032,17
1935,132033,6
1936,132100,19
1937,132101,19
1938,132102,8
1939,132103,17
1940,132110,17
1941,132111,19
1942,132112,11
1943,132113,11
1944,132120,17
1945,132121,19
1946,132122,17
1947,132123,19
1948,132130,10
1949,132131,11
1950,132132,19
1951,132133,17
1952,132200,11
1953,132201,17
1954,132202,2
1955,132203,17
1956,132210,15
1957,132211,11
1958,132212,7
1959,132213,7
1960,132220,17
1961,132221,7
1962,132222,9
1963,132223,9
1964,132230,7
1965,132231,7
1966,132232,15
1967,132233,7
1968,132300,11
1969,132301,11
1970,132302,15
1971,132303,17
1972,132310,11
1973,132311,17
1974,132312,17
1975,132313,17
1976,132320,7
1977,132321,15
1978,132322,7
1979,132323,7
1980,132330,15
1981,132331,18
1982,132332,15
1983,132333,9
1984,133000,19
1985,133001,17
1986,133002,19
1987,133003,6
1988,133010,18
1989,133011,11
1990,133012,6
1991,133013,6
1992,133020,19
1993,133021,19
1994,133022,10
1995,133023,6
1996,133030,6
1997,133031,6
1998,133032,19
1999,133033,19
2000,133100,11
2001,133101,11
2002,133102,17
2003,133103,17
2004,133110,17
2005,133111,11
2006,133112,17
2007,133113,17
2008,133120,6
2009,133121,11
2010,133122,11
2011,133123,11
2012,133130,17
2013,133131,9
2014,133132,19
2015,133133,17
2016,133200,17
2017,133201,11
2018,133202,17
2019,133203,17
2020,133210,9
2021,133211,19
2022,133212,17
2023,133213,19
2024,133220,11
2025,133221,19
2026,133222,19
2027,133223,11
2028,133230,6
2029,133231,14
2030,133232,17
2031,133233,14
2032,133300,11
2033,133301,10
2034,133302,19
2035,133303,19
2036,133310,19
2037,133311,19
2038,133312,19
2039,133313,19
2040,133320,14
2041,133321,19
2042,133322,14
2043,133323,19
2044,133330,11
2045,133331,19
2046,133332,11
2047,133333,11
2048,200000,17
2049,200001,19
2050,200002,19
2051,200003,19
2052,200010,19
2053,200011,11
2054,200012,19
2055,200013,17
2056,200020,14
2057,200021,19
2058,200022,8
2059,200023,10
2060,200030,19
2061,200031,19
2062,200032,19
2063,200033,8
2064,200100,19
2065,200101,19
2066,200102,19
2067,200103,19
2068,200110,11
2069,200111,19
2070,200112,11
2071,200113,10
2072,200120,19
2073,200121,19
2074,200122,19
2075,200123,8
2076,200130,8
2077,200131,8
2078,200132,9
2079,200133,15
2080,200200,10
2081,200201,10
2082,200202,10
2083,200203,19
2084,200210,10
2085,200211,11
2086,200212,14
2087,200213,19
2088,200220,6
2089,200221,19
2090,200222,6
2091,200223,14
2092,200230,19
2093,200231,19
2094,200232,19
2095,200233,19
2096,200300,15
2097,200301,9
2098,200302,19
2099,200303,9
2100,200310,15
2101,200311,17
2102,200312,10
2103,200313,19
2104,200320,10
2105,200321,19
2106,200322,10
2107,200323,19
2108,200330,14
2109,200331,19
2110,200332,14
2111,200333,19
2112,201000,6
2113,201001,19
2114,201002,19
2115,201003,19
2116,201010,19
2117,201011,6
2118,201012,19
2119,201013,17
2120,201020,8
2121,201021,8
2122,201022,17
2123,201023,17
2124,201030,8
2125,201031,10
2126,201032,11
2127,201033,17
2128,201100,11
2129,201101,19
2130,201102,17
2131,201103,8
2132,201110,19
2133,201111,19
2134,201112,8
2135,201113,8
2136,201120,8
2137,201121,8
2138,201122,9
2139,201123,2
2140,201130,9
2141,201131,17
2142,201132,9
2143,201133,19
2144,201200,19
2145,201201,19
2146,201202,18
2147,201203,17
2148,201210,18
2149,201211,8
2150,201212,18
2151,201213,4
2152,201220,19
2153,201221,18
2154,201222,12
2155,201223,4
2156,201230,18
2157,201231,4
2158,201232,12
2159,201233,19
2160,201300,10
2161,201301,17
2162,201302,19
2163,201303,19
2164,201310,19
2165,201311,17
2166,201312,15
2167,201313,15
2168,201320,10
2169,201321,19
2170,201322,17
2171,201323,19
2172,201330,17
2173,201331,19
2174,201332,19
2175,201333,4
2176,202000,19
2177,202001,14
2178,202002,19
2179,202003,14
2180,202010,18
2181,202011,10
2182,202012,19
2183,202013,19
2184,202020,8
2185,202021,17
2186,202022,8
2187,202023,19
2188,202030,4
2189,202031,13
2190,202032,11
2191,202033,19
2192,202100,10
2193,202101,9
2194,202102,17
2195,202103,19
2196,202110,6
2197,202111,17
2198,202112,10
2199,202113,4
2200,202120,19
2201,202121,19
2202,202122,19
2203,202123,19
2204,202130,19
2205,202131,4
2206,202132,19
2207,202133,10
2208,202200,8
2209,202201,16
2210,202202,9
2211,202203,2
2212,202210,13
2213,202211,8
2214,202212,8
2215,202213,8
2216,202220,9
2217,202221,2
2218,202222,9
2219,202223,9
2220,202230,9
2221,202231,8
2222,202232,2
2223,202233,8
2224,202300,19
2225,202301,11
2226,202302,9
2227,202303,18
2228,202310,19
2229,202311,14
2230,202312,17
2231,202313,17
2232,202320,8
2233,202321,17
2234,202322,8
2235,202323,8
2236,202330,9
2237,202331,9
2238,202332,9
2239,202333,9
2240,203000,10
2241,203001,18
2242,203002,13
2243,203003,13
2244,203010,19
2245,203011,10
2246,203012,14
2247,203013,4
2248,203020,4
2249,203021,4
2250,203022,4
2251,203023,4
2252,203030,10
2253,203031,8
2254,203032,10
2255,203033,18
2256,203100,11
2257,203101,4
2258,203102,10
2259,203103,10
2260,203110,18
2261,203111,18
2262,203112,18
2263,203113,4
2264,203120,17
2265,203121,17
2266,203122,10
2267,203123,10
2268,203130,11
2269,203131,4
2270,203132,18
2271,203133,19
2272,203200,10
2273,203201,10
2274,203202,17
2275,203203,19
2276,203210,18
2277,203211,17
2278,203212,11
2279,203213,11
2280,203220,9
2281,203221,9
2282,203222,9
2283,203223,9
2284,203230,9
2285,203231,2
2286,203232,9
2287,203233,17
2288,203300,17
2289,203301,19
2290,203302,17
2291,203303,11
2292,203310,18
2293,203311,17
2294,203312,17
2295,203313,18
2296,203320,9
2297,203321,17
2298,203322,15
2299,203323,2
2300,203330,17
2301,203331,15
2302,203332,17
2303,203333,17
2304,210000,19
2305,210001,19
2306,210002,8
2307,210003,8
2308,210010,17
2309,210011,10
2310,210012,19
2311,210013,17
2312,210020,19
2313,210021,17
2314,210022,11
2315,210023,17
2316,210030,9
2317,210031,17
2318,210032,9
2319,210033,17
2320,210100,8
2321,210101,19
2322,210102,2
2323,210103,17
2324,210110,11
2325,210111,19
2326,210112,11
2327,210113,19
2328,210120,9
2329,210121,9
2330,210122,9
2331,210123,15
2332,210130,9
2333,210131,17
2334,210132,2
2335,210133,9
2336,210200,19
2337,210201,11
2338,210202,9
2339,210203,17
2340,210210,19
2341,210211,18
2342,210212,15
2343,210213,15
2344,210220,18
2345,210221,17
2346,210222,18
2347,210223,9
2348,210230,9
2349,210231,2
2350,210232,9
2351,210233,15
2352,210300,17
2353,210301,17
2354,210302,18
2355,210303,11
2356,210310,17
2357,210311,9
2358,210312,2
2359,210313,2
2360,210320,18
2361,210321,11
2362,210322,2
2363,210323,18
2364,210330,18
2365,210331,18
2366,210332,17
2367,210333,10
2368,211000,11
2369,211001,17
2370,211002,19
2371,211003,11
2372,211010,11
2373,211011,11
2374,211012,19
2375,211013,11
2376,211020,17
2377,211021,11
2378,211022,9
2379,211023,9
2380,211030,11
2381,211031,17
2382,211032,9
2383,211033,17
2384,211100,11
2385,211101,17
2386,211102,19
2387,211103,17
2388,211110,9
2389,211111,9
2390,211112,9
2391,211113,9
2392,211120,17
2393,211121,11
2394,211122,10
2395,211123,11
2396,211130,17
2397,211131,2
2398,211132,9
2399,211133,9
2400,211200,9
2401,211201,9
2402,211202,16
2403,211203,9
2404,211210,9
2405,211211,9
2406,211212,9
2407,211213,9
2408,211220,11
2409,211221,17
2410,211222,4
2411,211223,4
2412,211230,2
2413,211231,9
2414,211232,15
2415,211233,15
2416,211300,17
2417,211301,17
2418,211302,9
2419,211303,15
2420,211310,19
2421,211311,11
2422,211312,17
2423,211313,17
2424,211320,9
2425,211321,19
2426,211322,7
2427,211323,9
2428,211330,17
2429,211331,15
2430,211332,11
2431,211333,17
2432,212000,10
2433,212001,18
2434,212002,6
2435,212003,4
2436,212010,9
2437,212011,7
2438,212012,17
2439,212013,2
2440,212020,4
2441,212021,4
2442,212022,11
2443,212023,12
2444,212030,17
2445,212031,9
2446,212032,12
2447,212033,2
2448,212100,17
2449,212101,18
2450,212102,17
2451,212103,10
2452,212110,4
2453,212111,17
2454,212112,2
2455,212113,17
2456,212120,19
2457,212121,4
2458,212122,17
2459,212123,18
2460,212130,2
2461,212131,9
2462,212132,15
2463,212133,17
2464,212200,15
2465,212201,9
2466,212202,17
2467,212203,15
2468,212210,9
2469,212211,2
2470,212212,9
2471,212213,9
2472,212220,13
2473,212221,17
2474,212222,9
2475,212223,2
2476,212230,9
2477,212231,17
2478,212232,19
2479,212233,11
2480,212300,2
2481,212301,19
2482,212302,9
2483,212303,9
2484,212310,17
2485,212311,17
2486,212312,9
2487,212313,9
2488,212320,9
2489,212321,9
2490,212322,19
2491,212323,19
2492,212330,11
2493,212331,2
2494,212332,19
2495,212333,19
2496,213000,19
2497,213001,17
2498,213002,9
2499,213003,9
2500,213010,10
2501,213011,15
2502,213012,9
2503,213013,9
2504,213020,9
2505,213021,9
2506,213022,9
2507,213023,9
2508,213030,9
2509,213031,2
2510,213032,2
2511,213033,9
2512,213100,7
2513,213101,19
2514,213102,2
2515,213103,7
2516,213110,11
2517,213111,19
2518,213112,17
2519,213113,11
2520,213120,7
2521,213121,9
2522,213122,9
2523,213123,7
2524,213130,17
2525,213131,11
2526,213132,15
2527,213133,8
2528,213200,17
2529,213201,9
2530,213202,9
2531,213203,2
2532,213210,9
2533,213211,9
2534,213212,2
2535,213213,15
2536,213220,2
2537,213221,2
2538,213222,2
2539,213223,19
2540,213230,2
2541,213231,2
2542,213232,9
2543,213233,10
2544,213300,9
2545,213301,9
2546,213302,9
2547,213303,9
2548,213310,15
2549,213311,2
2550,213312,15
2551,213313,8
2552,213320,9
2553,213321,8
2554,213322,15
2555,213323,7
2556,213330,17
2557,213331,17
2558,213332,17
2559,213333,17
2560,220000,7
2561,220001,2
2562,220002,9
2563,220003,2
2564,220010,2
2565,220011,9
2566,220012,9
2567,220013,2
2568,220020,9
2569,220021,2
2570,220022,9
2571,220023,9
2572,220030,2
2573,220031,9
2574,220032,2
2575,220033,2
2576,220100,16
2577,220101,8
2578,220102,2
2579,220103,2
2580,220110,8
2581,220111,16
2582,220112,8
2583,220113,8
2584,220120,2
2585,220121,9
2586,220122,2
2587,220123,2
2588,220130,9
2589,220131,8
2590,220132,9
2591,220133,9
2592,220200,9
2593,220201,9
2594,220202,2
2595,220203,2
2596,220210,9
2597,220211,2
2598,220212,9
2599,220213,2
2600,220220,9
2601,220221,2
2602,220222,9
2603,220223,2
2604,220230,2
2605,220231,2
2606,220232,9
2607,220233,2
2608,220300,9
2609,220301,2
2610,220302,2
2611,220303,2
2612,220310,9
2613,220311,9
2614,220312,2
2615,220313,9
2616,220320,2
2617,220321,9
2618,220322,2
2619,220323,2
2620,220330,2
2621,220331,2
2622,220332,2
2623,220333,2
2624,221000,9
2625,221001,9
2626,221002,16
2627,221003,8
2628,221010,9
2629,221011,9
2630,221012,9
2631,221013,9
2632,221020,8
2633,221021,8
2634,221022,9
2635,221023,9
2636,221030,8
2637,221031,16
2638,221032,15
2639,221033,8
2640,221100,17
2641,221101,9
2642,221102,9
2643,221103,9
2644,221110,15
2645,221111,9
2646,221112,9
2647,221113,2
2648,221120,15
2649,221121,9
2650,221122,8
2651,221123,8
2652,221130,2
2653,221131,9
2654,221132,15
2655,221133,9
2656,221200,9
2657,221201,9
2658,221202,9
2659,221203,9
2660,221210,7
2661,221211,2
2662,221212,9
2663,221213,15
2664,221220,9
2665,221221,9
2666,221222,2
2667,221223,7
2668,221230,2
2669,221231,9
2670,221232,7
2671,221233,9
2672,221300,16
2673,221301,8
2674,221302,9
2675,221303,9
2676,221310,8
2677,221311,8
2678,221312,9
2679,221313,9
2680,221320,9
2681,221321,9
2682,221322,17
2683,221323,17
2684,221330,9
2685,221331,15
2686,221332,9
2687,221333,9
2688,222000,9
2689,222001,9
2690,222002,9
2691,222003,9
2692,222010,9
2693,222011,9
2694,222012,9
2695,222013,9
2696,222020,17
2697,222021,9
2698,222022,9
2699,222023,9
2700,222030,9
2701,222031,9
2702,222032,9
2703,222033,15
2704,222100,9
2705,222101,2
2706,222102,9
2707,222103,9
2708,222110,2
2709,222111,9
2710,222112,2
2711,222113,9
2712,222120,9
2713,222121,9
2714,222122,9
2715,222123,2
2716,222130,2
2717,222131,9
2718,222132,2
2719,222133,15
2720,222200,18
2721,222201,9
2722,222202,2
2723,222203,17
2724,222210,15
2725,222211,9
2726,222212,11
2727,222213,19
2728,222220,9
2729,222221,20
2730,222222,19
2731,222223,6
2732,222230,6
2733,222231,11
2734,222232,16
2735,222233,6
2736,222300,17
2737,222301,9
2738,222302,2
2739,222303,17
2740,222310,9
2741,222311,15
2742,222312,17
2743,222313,15
2744,222320,2
2745,222321,2
2746,222322,11
2747,222323,19
2748,222330,11
2749,222331,11
2750,222332,17
2751,222333,17
2752,223000,9
2753,223001,9
2754,223002,9
2755,223003,9
2756,223010,9
2757,223011,10
2758,223012,15
2759,223013,19
2760,223020,2
2761,223021,9
2762,223022,9
2763,223023,2
2764,223030,17
2765,223031,7
2766,223032,9
2767,223033,9
2768,223100,11
2769,223101,18
2770,223102,17
2771,223103,17
2772,223110,19
2773,223111,17
2774,223112,18
2775,223113,19
2776,223120,9
2777,223121,9
2778,223122,9
2779,223123,15
2780,223130,15
2781,223131,9
2782,223132,9
2783,223133,9
2784,223200,7
2785,223201,9
2786,223202,15
2787,223203,9
2788,223210,15
2789,223211,15
2790,223212,9
2791,223213,9
2792,223220,17
2793,223221,9
2794,223222,17
2795,223223,17
2796,223230,9
2797,223231,9
2798,223232,13
2799,223233,17
2800,223300,15
2801,223301,15
2802,223302,9
2803,223303,9
2804,223310,9
2805,223311,15
2806,223312,2
2807,223313,9
2808,223320,15
2809,223321,8
2810,223322,2
2811,223323,9
2812,223330,9
2813,223331,15
2814,223332,16
2815,223333,0
2816,230000,2
2817,230001,9
2818,230002,15
2819,230003,2
2820,230010,10
2821,230011,16
2822,230012,2
2823,230013,17
2824,230020,1
2825,230021,2
2826,230022,2
2827,230023,8
2828,230030,9
2829,230031,9
2830,230032,2
2831,230033,15
2832,230100,19
2833,230101,19
2834,230102,8
2835,230103,15
2836,230110,19
2837,230111,19
2838,230112,15
2839,230113,9
2840,230120,17
2841,230121,2
2842,230122,2
2843,230123,15
2844,230130,17
2845,230131,11
2846,230132,15
2847,230133,17
2848,230200,17
2849,230201,12
2850,230202,8
2851,230203,8
2852,230210,9
2853,230211,15
2854,230212,19
2855,230213,9
2856,230220,15
2857,230221,17
2858,230222,15
2859,230223,9
2860,230230,19
2861,230231,8
2862,230232,15
2863,230233,9
2864,230300,9
2865,230301,9
2866,230302,9
2867,230303,9
2868,230310,17
2869,230311,19
2870,230312,17
2871,230313,17
2872,230320,8
2873,230321,8
2874,230322,8
2875,230323,8
2876,230330,15
2877,230331,15
2878,230332,8
2879,230333,8
2880,231000,19
2881,231001,19
2882,231002,17
2883,231003,19
2884,231010,19
2885,231011,17
2886,231012,17
2887,231013,15
2888,231020,17
2889,231021,2
2890,231022,18
2891,231023,10
2892,231030,9
2893,231031,15
2894,231032,15
2895,231033,7
2896,231100,9
2897,231101,15
2898,231102,15
2899,231103,15
2900,231110,11
2901,231111,15
2902,231112,15
2903,231113,15
2904,231120,15
2905,231121,15
2906,231122,7
2907,231123,15
2908,231130,9
2909,231131,9
2910,231132,15
2911,231133,9
2912,231200,6
2913,231201,8
2914,231202,17
2915,231203,19
2916,231210,7
2917,231211,15
2918,231212,7
2919,231213,15
2920,231220,9
2921,231221,10
2922,231222,17
2923,231223,8
2924,231230,11
2925,231231,15
2926,231232,17
2927,231233,9
2928,231300,15
2929,231301,9
2930,231302,9
2931,231303,15
2932,231310,15
2933,231311,9
2934,231312,9
2935,231313,9
2936,231320,15
2937,231321,15
2938,231322,9
2939,231323,9
2940,231330,9
2941,231331,9
2942,231332,9
2943,231333,15
2944,232000,15
2945,232001,15
2946,232002,15
2947,232003,9
2948,232010,15
2949,232011,9
2950,232012,17
2951,232013,7
2952,232020,9
2953,232021,7
2954,232022,7
2955,232023,15
2956,232030,19
2957,232031,7
2958,232032,9
2959,232033,9
2960,232100,7
2961,232101,9
2962,232102,7
2963,232103,7
2964,232110,15
2965,232111,18
2966,232112,15
2967,232113,10
2968,232120,7
2969,232121,7
2970,232122,9
2971,232123,9
2972,232130,7
2973,232131,17
2974,232132,7
2975,232133,9
2976,232200,15
2977,232201,15
2978,232202,19
2979,232203,16
2980,232210,17
2981,232211,11
2982,232212,0
2983,232213,9
2984,232220,0
2985,232221,0
2986,232222,15
2987,232223,0
2988,232230,0
2989,232231,9
2990,232232,10
2991,232233,9
2992,232300,9
2993,232301,9
2994,232302,9
2995,232303,2
2996,232310,15
2997,232311,9
2998,232312,9
2999,232313,15
3000,232320,9
3001,232321,2
3002,232322,17
3003,232323,9
3004,232330,9
3005,232331,9
3006,232332,9
3007,232333,2
3008,233000,8
3009,233001,8
3010,233002,10
3011,233003,9
3012,233010,8
3013,233011,9
3014,233012,8
3015,233013,8
3016,233020,19
3017,233021,15
3018,233022,19
3019,233023,15
3020,233030,9
3021,233031,15
3022,233032,7
3023,233033,9
3024,233100,8
3025,233101,9
3026,233102,8
3027,233103,8
3028,233110,9
3029,233111,9
3030,233112,7
3031,233113,9
3032,233120,8
3033,233121,8
3034,233122,9
3035,233123,9
3036,233130,8
3037,233131,15
3038,233132,8
3039,233133,8
3040,233200,9
3041,233201,8
3042,233202,15
3043,233203,19
3044,233210,17
3045,233211,15
3046,233212,8
3047,233213,9
3048,233220,9
3049,233221,17
3050,233222,9
3051,233223,17
3052,233230,19
3053,233231,15
3054,233232,19
3055,233233,15
3056,233300,15
3057,233301,9
3058,233302,14
3059,233303,9
3060,233310,9
3061,233311,8
3062,233312,17
3063,233313,9
3064,233320,19
3065,233321,19
3066,233322,17
3067,233323,9
3068,233330,17
3069,233331,9
3070,233332,19
3071,233333,9
3072,300000,9
3073,300001,9
3074,300002,9
3075,300003,9
3076,300010,15
3077,300011,9
3078,300012,9
3079,300013,17
3080,300020,9
3081,300021,9
3082,300022,9
3083,300023,9
3084,300030,9
3085,300031,9
3086,300032,15
3087,300033,9
3088,300100,9
3089,300101,15
3090,300102,9
3091,300103,17
3092,300110,17
3093,300111,15
3094,300112,17
3095,300113,7
3096,300120,9
3097,300121,9
3098,300122,9
3099,300123,9
3100,300130,19
3101,300131,17
3102,300132,9
3103,300133,9
3104,300200,19
3105,300201,17
3106,300202,15
3107,300203,17
3108,300210,9
3109,300211,15
3110,300212,7
3111,300213,15
3112,300220,7
3113,300221,17
3114,300222,9
3115,300223,9
3116,300230,15
3117,300231,9
3118,300232,9
3119,300233,9
3120,300300,9
3121,300301,9
3122,300302,9
3123,300303,9
3124,300310,9
3125,300311,9
3126,300312,9
3127,300313,15
3128,300320,15
3129,300321,15
3130,300322,9
3131,300323,15
3132,300330,9
3133,300331,9
3134,300332,9
3135,300333,9
3136,301000,15
3137,301001,9
3138,301002,17
3139,301003,9
3140,301010,17
3141,301011,10
3142,301012,17
3143,301013,11
3144,301020,17
3145,301021,9
3146,301022,9
3147,301023,17
3148,301030,9
3149,301031,15
3150,301032,15
3151,301033,15
3152,301100,17
3153,301101,15
3154,301102,8
3155,301103,15
3156,301110,15
3157,301111,9
3158,301112,15
3159,301113,9
3160,301120,15
3161,301121,15
3162,301122,15
3163,301123,19
3164,301130,15
3165,301131,15
3166,301132,15
3167,301133,9
3168,301200,9
3169,301201,9
3170,301202,9
3171,301203,9
3172,301210,2
3173,301211,17
3174,301212,2
3175,301213,15
3176,301220,9
3177,301221,9
3178,301222,9
3179,301223,9
3180,301230,9
3181,301231,18
3182,301232,9
3183,301233,9
3184,301300,15
3185,301301,9
3186,301302,9
3187,301303,9
3188,301310,17
3189,301311,17
3190,301312,11
3191,301313,17
3192,301320,18
3193,301321,19
3194,301322,17
3195,301323,17
3196,301330,17
3197,301331,15
3198,301332,9
3199,301333,9
3200,302000,9
3201,302001,9
3202,302002,17
3203,302003,9
3204,302010,9
3205,302011,9
3206,302012,9
3207,302013,17
3208,302020,11
3209,302021,17
3210,302022,17
3211,302023,11
3212,302030,17
3213,302031,17
3214,302032,11
3215,302033,17
3216,302100,9
3217,302101,9
3218,302102,9
3219,302103,9
3220,302110,9
3221,302111,9
3222,302112,9
3223,302113,9
3224,302120,7
3225,302121,9
3226,302122,7
3227,302123,15
3228,302130,9
3229,302131,9
3230,302132,9
3231,302133,17
3232,302200,19
3233,302201,17
3234,302202,11
3235,302203,17
3236,302210,17
3237,302211,17
3238,302212,17
3239,302213,15
3240,302220,15
3241,302221,17
3242,302222,17
3243,302223,17
3244,302230,15
3245,302231,15
3246,302232,15
3247,302233,15
3248,302300,7
3249,302301,9
3250,302302,7
3251,302303,7
3252,302310,9
3253,302311,17
3254,302312,7
3255,302313,17
3256,302320,7
3257,302321,7
3258,302322,15
3259,302323,15
3260,302330,7
3261,302331,9
3262,302332,9
3263,302333,9
3264,303000,9
3265,303001,9
3266,303002,9
3267,303003,9
3268,303010,9
3269,303011,9
3270,303012,9
3271,303013,9
3272,303020,9
3273,303021,9
3274,303022,17
3275,303023,15
3276,303030,9
3277,303031,9
3278,303032,9
3279,303033,9
3280,303100,17
3281,303101,17
3282,303102,17
3283,303103,9
3284,303110,9
3285,303111,17
3286,303112,9
3287,303113,9
3288,303120,9
3289,303121,9
3290,303122,2
3291,303123,7
3292,303130,9
3293,303131,15
3294,303132,9
3295,303133,15
3296,303200,9
3297,303201,9
3298,303202,9
3299,303203,9
3300,303210,17
3301,303211,2
3302,303212,17
3303,303213,9
3304,303220,9
3305,303221,9
3306,303222,9
3307,303223,9
3308,303230,17
3309,303231,9
3310,303232,9
3311,303233,15
3312,303300,2
3313,303301,9
3314,303302,16
3315,303303,9
3316,303310,9
3317,303311,17
3318,303312,9
3319,303313,9
3320,303320,9
3321,303321,9
3322,303322,9
3323,303323,7
3324,303330,9
3325,303331,9
3326,303332,9
3327,303333,9
3328,310000,15
3329,310001,9
3330,310002,15
3331,310003,9
3332,310010,7
3333,310011,7
3334,310012,9
3335,310013,9
3336,310020,15
3337,310021,15
3338,310022,9
3339,310023,11
3340,310030,9
3341,310031,9
3342,310032,17
3343,310033,15
3344,310100,7
3345,310101,7
3346,310102,9
3347,310103,7
3348,310110,15
3349,310111,17
3350,310112,9
3351,310113,17
3352,310120,9
3353,310121,9
3354,310122,17
3355,310123,9
3356,310130,9
3357,310131,17
3358,310132,15
3359,310133,17
3360,310200,15
3361,310201,15
3362,310202,17
3363,310203,9
3364,310210,9
3365,310211,11
3366,310212,9
3367,310213,9
3368,310220,9
3369,310221,9
3370,310222,9
3371,310223,9
3372,310230,7
3373,310231,7
3374,310232,7
3375,310233,9
3376,310300,17
3377,310301,11
3378,310302,10
3379,310303,19
3380,310310,17
3381,310311,19
3382,310312,19
3383,310313,17
3384,310320,9
3385,310321,2
3386,310322,9
3387,310323,8
3388,310330,19
3389,310331,9
3390,310332,2
3391,310333,17
3392,311000,17
3393,311001,19
3394,311002,11
3395,311003,18
3396,311010,19
3397,311011,11
3398,311012,19
3399,311013,19
3400,311020,17
3401,311021,19
3402,311022,17
3403,311023,17
3404,311030,17
3405,311031,14
3406,311032,17
3407,311033,17
3408,311100,2
3409,311101,17
3410,311102,19
3411,311103,14
3412,311110,11
3413,311111,11
3414,311112,11
3415,311113,19
3416,311120,9
3417,311121,17
3418,311122,11
3419,311123,19
3420,311130,17
3421,311131,19
3422,311132,11
3423,311133,11
3424,311200,9
3425,311201,15
3426,311202,9
3427,311203,15
3428,311210,17
3429,311211,19
3430,311212,15
3431,311213,15
3432,311220,19
3433,311221,11
3434,311222,11
3435,311223,17
3436,311230,17
3437,311231,17
3438,311232,7
3439,311233,17
3440,311300,11
3441,311301,9
3442,311302,11
3443,311303,17
3444,311310,9
3445,311311,11
3446,311312,19
3447,311313,9
3448,311320,17
3449,311321,11
3450,311322,15
3451,311323,17
3452,311330,15
3453,311331,17
3454,311332,15
3455,311333,9
3456,312000,9
3457,312001,9
3458,312002,17
3459,312003,9
3460,312010,9
3461,312011,9
3462,312012,9
3463,312013,9
3464,312020,9
3465,312021,17
3466,312022,17
3467,312023,15
3468,312030,9
3469,312031,2
3470,312032,7
3471,312033,2
3472,312100,15
3473,312101,8
3474,312102,17
3475,312103,17
3476,312110,1
3477,312111,17
3478,312112,9
3479,312113,15
3480,312120,9
3481,312121,9
3482,312122,9
3483,312123,9
3484,312130,9
3485,312131,11
3486,312132,9
3487,312133,15
3488,312200,9
3489,312201,9
3490,312202,9
3491,312203,9
3492,312210,9
3493,312211,7
3494,312212,9
3495,312213,7
3496,312220,9
3497,312221,15
3498,312222,9
3499,312223,9
3500,312230,7
3501,312231,7
3502,312232,7
3503,312233,7
3504,312300,9
3505,312301,9
3506,312302,15
3507,312303,9
3508,312310,9
3509,312311,9
3510,312312,9
3511,312313,9
3512,312320,9
3513,312321,15
3514,312322,9
3515,312323,9
3516,312330,15
3517,312331,15
3518,312332,9
3519,312333,17
3520,313000,17
3521,313001,17
3522,313002,17
3523,313003,17
3524,313010,19
3525,313011,17
3526,313012,17
3527,313013,17
3528,313020,17
3529,313021,19
3530,313022,15
3531,313023,17
3532,313030,17
3533,313031,17
3534,313032,17
3535,313033,17
3536,313100,17
3537,313101,19
3538,313102,11
3539,313103,18
3540,313110,17
3541,313111,11
3542,313112,19
3543,313113,17
3544,313120,19
3545,313121,11
3546,313122,17
3547,313123,11
3548,313130,17
3549,313131,17
3550,313132,17
3551,313133,17
3552,313200,9
3553,313201,9
3554,313202,9
3555,313203,9
3556,313210,19
3557,313211,17
3558,313212,17
3559,313213,19
3560,313220,15
3561,313221,7
3562,313222,9
3563,313223,15
3564,313230,9
3565,313231,11
3566,313232,9
3567,313233,17
3568,313300,11
3569,313301,15
3570,313302,17
3571,313303,17
3572,313310,17
3573,313311,17
3574,313312,9
3575,313313,15
3576,313320,19
3577,313321,17
3578,313322,17
3579,313323,19
3580,313330,17
3581,313331,17
3582,313332,17
3583,313333,17
3584,320000,15
3585,320001,9
3586,320002,7
3587,320003,15
3588,320010,9
3589,320011,15
3590,320012,7
3591,320013,7
3592,320020,9
3593,320021,9
3594,320022,7
3595,320023,9
3596,320030,9
3597,320031,9
3598,320032,9
3599,320033,9
3600,320100,9
3601,320101,9
3602,320102,7
3603,320103,15
3604,320110,9
3605,320111,9
3606,320112,7
3607,320113,7
3608,320120,15
3609,320121,15
3610,320122,9
3611,320123,9
3612,320130,7
3613,320131,15
3614,320132,9
3615,320133,17
3616,320200,9
3617,320201,9
3618,320202,9
3619,320203,2
3620,320210,2
3621,320211,9
